ID,Haus/Wohnung,ID,Miete/Kauf,address,balcony,builtInKitchen,city,floorplan,from,garden,lat,livingSpace,lon,numberOfRooms,postcode,price,privateOffer,quarter,title,url,price_sq_m
92669647,Wohnung,92669647,Miete,"Rügener Str. 3, Wedding (Wedding), Berlin",true,false,Berlin,false,009.397f4fbd-0b4e-42e7-9c98-47ba9714b0eb,false,52.54451,69.87,13.39219,2,13355,488,false,Wedding (Wedding),"Schöne 2 Zimmer Wohnung Besichtigung am Dienstag, den 26.06.18 um 17:00 Uhr! MIT WBS !",https://www.immobilienscout24.de/expose/92669647,6.98439959926
92673194,Wohnung,92673194,Miete,"Köpenicker Str. 124, Mitte (Mitte), Berlin",true,true,Berlin,true,001.1006724,false,52.50906,64.71,13.42227,2,10179,970,false,Mitte (Mitte),EXKLUSIVE 2 ZIMMERWOHNUNG MIT EBK UND BALKON IM HERZEN BERLINS,https://www.immobilienscout24.de/expose/92673194,14.9899551847
92707769,Wohnung,92707769,Miete,"Jülicher Str. 16-17, Wedding (Wedding), Berlin",true,true,Berlin,false,001.15769274,true,52.5508,21,13.39137,1,13357,510,false,Wedding (Wedding),Modern möbilierte Studentenapartments - Berlin Mitte,https://www.immobilienscout24.de/expose/92707769,24.2857142857
92727581,Wohnung,92727581,Miete,"Scharnweberstr. 20, Friedrichshagen (Köpenick), Berlin",true,true,Berlin,false,001.16199037,false,52.44977,88,13.62866,3,12587,1050,true,Friedrichshagen (Köpenick),"Helle 3- Zimmer Wohnung mit 2 Balkonen in Berlin, Friedrichshagen (Köpenick)",https://www.immobilienscout24.de/expose/92727581,11.9318181818
92741737,Wohnung,92741737,Miete,"Corneliusstraße 3, Tiergarten (Tiergarten), Berlin",true,true,Berlin,true,009.b82dbb41-7f06-42ff-8941-1f7f25152c97,true,52.50674,137.06,13.35063,3,10787,1890,true,Tiergarten (Tiergarten),Luxus Apartment mit Doorman und Sicherheitsstufe A im Tiergarten,https://www.immobilienscout24.de/expose/92741737,13.7895812053
92744702,Wohnung,92744702,Miete,"Büsingstraße 00, Friedenau (Schöneberg), Berlin",true,true,Berlin,false,001.13099111,false,52.46685,63.5,13.32645,2,12161,588,false,Friedenau (Schöneberg),"Schöne, helle zwei Zimmer Wohnung in Berlin, Friedenau (Schöneberg)",https://www.immobilienscout24.de/expose/92744702,9.25984251969
92776418,Wohnung,92776418,Miete,"Chamissostraße 6, Spandau (Spandau), Berlin",true,false,Berlin,false,001.469777,false,52.5604,93.41,13.20925,4,13587,982,false,Spandau (Spandau),Familiengerechte attraktive 4 Zimmerwohnung,https://www.immobilienscout24.de/expose/92776418,10.5127930628
92801768,Wohnung,92801768,Miete,"Müllerstraße 34, Wedding (Wedding), Berlin",false,true,Berlin,true,001.5619746,true,52.5485,19,13.35592,1,13353,494.61,false,Wedding (Wedding),YOUNIQ Apartments ab 09/2017 in BERLIN! Möbliert wohnen zur ALL-IN Miete,https://www.immobilienscout24.de/expose/92801768,26.0321052632
92804271,Wohnung,92804271,Miete,"Kloster-Zinna-Str.  8, Lichtenrade (Tempelhof), Berlin",true,true,Berlin,false,001.531247,false,52.40281,88.9,13.41705,4,12309,817.63,false,Lichtenrade (Tempelhof),"Wohnung mit WBS, in Berlin-Lichtenrade",https://www.immobilienscout24.de/expose/92804271,9.19718785152
92804568,Wohnung,92804568,Miete,"Töpchiner Weg 185, Lichtenrade (Tempelhof), Berlin",true,true,Berlin,false,001.531247,false,52.40259,58.52,13.41311,1,12309,413.15,false,Lichtenrade (Tempelhof),"Wohnung mit WBS, in Berlin-Lichtenrade",https://www.immobilienscout24.de/expose/92804568,7.05997949419
92846245,Wohnung,92846245,Miete,"Distelfinkweg 88, Buckow (Neukölln), Berlin",false,true,Berlin,false,001.456850,false,52.43105,69.43,13.47814,2,12357,556.13,false,Buckow (Neukölln),2 - Zimmerwohnung Rudow,https://www.immobilienscout24.de/expose/92846245,8.00993806712
92869294,Wohnung,92869294,Miete,"Köpenickerstr. 55, Mitte (Mitte), Berlin",true,true,Berlin,false,001.15912686,false,52.50969,26.34,13.42232,1,10197,870,false,Mitte (Mitte),Spacious 1-bedroom in Berlin-Mitte,https://www.immobilienscout24.de/expose/92869294,33.0296127563
92908620,Wohnung,92908620,Miete,"Adlershof (Treptow), Berlin",true,true,Berlin,true,009.367caba9-acc4-4713-a242-28c4f5dabeb1,false,,82,,3,12489,1100,true,Adlershof (Treptow),"3-Zimmer-Neubauwohnung mit hochwertiger Küche ""Am Campus""",https://www.immobilienscout24.de/expose/92908620,13.4146341463
92926709,Wohnung,92926709,Miete,"Schildhornstr. 72, Steglitz (Steglitz), Berlin",false,true,Berlin,false,001.16191345,false,52.46383,78,13.31687,3.5,12163,950,true,Steglitz (Steglitz),"Renovierte, schöne drei Zimmer Wohnung mit 2 Badezimmer in Berlin, Steglitz",https://www.immobilienscout24.de/expose/92926709,12.1794871795
92940778,Wohnung,92940778,Miete,"Rudower Chaussee 5, Adlershof (Treptow), Berlin",false,true,Berlin,false,001.1016422,false,52.43166,24,13.53214,1,12489,460,false,Adlershof (Treptow),Clever Wohnen für junge Köpfe - H2F,https://www.immobilienscout24.de/expose/92940778,19.1666666667
92993505,Wohnung,92993505,Miete,"Johannes-Werner-Str. 23, Johannisthal (Treptow), Berlin",true,true,Berlin,false,001.15286472,true,52.44292,87,13.50288,3,12487,1240,false,Johannisthal (Treptow),"3 Zi. Luxus-Appartment m. Kaminzimmer, Sonnenbalkon u. EBK, 30 min bis nach Mitte -z.B. Humboldt-Uni",https://www.immobilienscout24.de/expose/92993505,14.2528735632
93097797,Wohnung,93097797,Miete,"Wendenschoßstraße 414, Köpenick (Köpenick), Berlin",true,true,Berlin,true,001.15682878,true,52.42242,82.42,13.59107,3,12557,880,true,Köpenick (Köpenick),"3 Zimmer-Wohnung, traumhaft direkt am Wasser",https://www.immobilienscout24.de/expose/93097797,10.6770201407
93127718,Wohnung,93127718,Miete,"Wundtstr. 56, Charlottenburg (Charlottenburg), Berlin",true,false,Berlin,false,001.248639,false,52.50804,119,13.28583,3,14057,1545,false,Charlottenburg (Charlottenburg),Erstbezug nach Sanierung! DG-Wohntraum mit Blick auf den Lietzensee!,https://www.immobilienscout24.de/expose/93127718,12.9831932773
93128977,Wohnung,93128977,Miete,"Voxstraße 1, Tiergarten (Tiergarten), Berlin",false,true,Berlin,true,001.37030,false,52.50846,117,13.3735,3,10785,1780,false,Tiergarten (Tiergarten),#Erhaben – repräsentative Miet-Maisonette mit 2 Wintergärten direkt am Potsdamer Platz!,https://www.immobilienscout24.de/expose/93128977,15.2136752137
93137355,Wohnung,93137355,Miete,"Brüder-Grimm-Gasse 4, Tiergarten (Tiergarten), Berlin",true,true,Berlin,true,001.37030,false,52.50664,142.92,13.37396,3,10785,2250,false,Tiergarten (Tiergarten),#Repräsentative Miet-Maisonette mit großem Balkon direkt am Potsdamer Platz!,https://www.immobilienscout24.de/expose/93137355,15.7430730479
93183627,Wohnung,93183627,Miete,"Alex-Wedding-Str. 3, Mitte (Mitte), Berlin",true,true,Berlin,false,001.15697929,false,52.52502,27.13,13.41559,1,10178,567,false,Mitte (Mitte),"Appartement für Studenten und Auszubildende am Alexanderplatz, ab 01.08.2018",https://www.immobilienscout24.de/expose/93183627,20.8993733874
93212137,Wohnung,93212137,Miete,"Schumannstraße 14 b, Mitte (Mitte), Berlin",true,true,Berlin,false,001.661644,false,52.52398,204.83,13.38145,6,10117,3347.14,false,Mitte (Mitte),Mitte! Unmittelbar am Deutschen Theater / Schumannstraße! Mit Kamin und 2 Balkonen!,https://www.immobilienscout24.de/expose/93212137,16.3410633208
93216720,Wohnung,93216720,Miete,"Müllerstraße 34, Wedding (Wedding), Berlin",false,true,Berlin,true,001.5619746,true,52.5485,45,13.35592,1,13353,754.3,false,Wedding (Wedding),+++YOUNIQ-Apartment für Paare oder Platzsuchende ab September in Berlin! Community Lounges inkl. +++,https://www.immobilienscout24.de/expose/93216720,16.7622222222
93218855,Wohnung,93218855,Miete,"Bölschestraße 62, Friedrichshagen (Köpenick), Berlin",true,false,Berlin,true,009.96f23cfc-b8b8-4471-987a-5b4459e2f755,true,52.45501,124,13.62603,3,12587,1668,false,Friedrichshagen (Köpenick),*ERSTBEZUG* Wunderschöne Dachterrassenwohnung! Aufzug!,https://www.immobilienscout24.de/expose/93218855,13.4516129032
93236112,Wohnung,93236112,Miete,"Bredowstraße 9, Tiergarten (Tiergarten), Berlin",true,true,Berlin,false,009.bdc8d3fd-3ab2-4f67-af69-21c66ebbf2d2,false,52.52863,109,13.34014,4,10551,1209,true,Tiergarten (Tiergarten),Schöne Wohnung mit Balkon und offener Einbauküche in Moabit,https://www.immobilienscout24.de/expose/93236112,11.0917431193
93245809,Wohnung,93245809,Miete,"Kreuzberg (Kreuzberg), Berlin",false,false,Berlin,false,002.01007540282,true,,99,,3,10696,2500,false,Kreuzberg (Kreuzberg),NEW - Wundervolle 3 Raum Wohnung,https://www.immobilienscout24.de/expose/93245809,25.2525252525
93305785,Wohnung,93305785,Miete,"Brüder-Grimm-Gasse 4, Tiergarten (Tiergarten), Berlin",false,true,Berlin,true,001.37030,false,52.50664,115.23,13.37396,3,10785,1840,false,Tiergarten (Tiergarten),#Familientaugliche Residenz am Potsdamer Platz!,https://www.immobilienscout24.de/expose/93305785,15.9680638723
93366909,Wohnung,93366909,Miete,"Berliner Str. 3, Pankow (Pankow), Berlin",true,true,Berlin,true,001.393926,false,52.57013,125,13.41036,4,13187,1275,false,Pankow (Pankow),Sanierte 4-Zimmer-Wohnung im Herzen von Pankow,https://www.immobilienscout24.de/expose/93366909,10.2
93518615,Wohnung,93518615,Miete,"Bleibtreustraße 25, Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,true,001.165397,true,52.50052,172.2,13.319,4,10707,3980,false,Charlottenburg (Charlottenburg),CITY-CONCEPT: Klassich Modernes Wohnen in Bestlage Bleibtreustraße nahe Kudamm,https://www.immobilienscout24.de/expose/93518615,23.112659698
93576745,Wohnung,93576745,Miete,"Kyritzer Straße 14, Hellersdorf (Hellersdorf), Berlin",true,false,Berlin,true,001.170090,false,52.54103,61.2,13.58434,2,12629,520.2,false,Hellersdorf (Hellersdorf),Wir sanieren weiter für Sie!,https://www.immobilienscout24.de/expose/93576745,8.5
93657305,Wohnung,93657305,Miete,"Gotzkowskystr.  12, Tiergarten (Tiergarten), Berlin",false,false,Berlin,false,002.01008003026,false,52.52511,100.12,13.32969,2,10555,800,false,Tiergarten (Tiergarten),"SCHÖNE GEMÜTLICHE -2,5 ZIMMERWOHNUNG",https://www.immobilienscout24.de/expose/93657305,7.99041150619
93749776,Wohnung,93749776,Miete,"Johannisthal (Treptow), Berlin",false,false,Berlin,true,001.150603,false,,109.22,,4,12489,1300,false,Johannisthal (Treptow),Toll geschnitten und barrierefrei!,https://www.immobilienscout24.de/expose/93749776,11.9025819447
93792783,Wohnung,93792783,Miete,"Lüderitzstraße 61, Wedding (Wedding), Berlin",true,false,Berlin,false,001.2613239,false,52.55378,62.29,13.34264,2.5,13351,650,false,Wedding (Wedding),Wohnen im Afrikanischen Viertel,https://www.immobilienscout24.de/expose/93792783,10.4350618077
93836463,Wohnung,93836463,Miete,"Prenzlauer Berg (Prenzlauer Berg), Berlin",true,true,Berlin,false,001.4254239,false,,125,,5,10119,3400,false,Prenzlauer Berg (Prenzlauer Berg),möblierte Apartments nahe Kastanienallee mit großem Gemeinschaftsgarten,https://www.immobilienscout24.de/expose/93836463,27.2
93860223,Wohnung,93860223,Miete,"Kopenhagener Str. 31 A, Prenzlauer Berg (Prenzlauer Berg), Berlin",false,false,Berlin,false,001.118041,false,52.54884,42,13.40286,1,10437,573.72,false,Prenzlauer Berg (Prenzlauer Berg),PRENZLAUER BERG - NEU SANIERT UND RUHIG,https://www.immobilienscout24.de/expose/93860223,13.66
93860927,Wohnung,93860927,Miete,"Mühlenstr. 67, Pankow (Pankow), Berlin",false,false,Berlin,false,001.118041,false,52.56426,57,13.408,2,13187,649.8,false,Pankow (Pankow),PRENZLAUER BERG / PANKOW,https://www.immobilienscout24.de/expose/93860927,11.4
93877148,Wohnung,93877148,Miete,"Stellingdamm 3, Köpenick (Köpenick), Berlin",true,true,Berlin,false,009.b91b88e3-9ba2-49d7-bfd5-e0e1ba0ca04e,false,52.45924,72.41,13.58105,2,12555,724.1,false,Köpenick (Köpenick),Renoviertes 2-Zimmer Apartment in Berlin-Köpenick !,https://www.immobilienscout24.de/expose/93877148,10.0
94091182,Wohnung,94091182,Miete,"Ahornstraße 4, Steglitz (Steglitz), Berlin",true,true,Berlin,false,001.405824,false,52.46102,35.96,13.32284,1,12163,305,true,Steglitz (Steglitz),Ein schmuckes Kleinod in Steglitz nahe Schloßstraße,https://www.immobilienscout24.de/expose/94091182,8.48164627364
94092757,Wohnung,94092757,Miete,"Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,false,001.249689,false,,77,,3,14057,1850,false,Charlottenburg (Charlottenburg),Lichtdurchflutete Penthousewohnung mit bulthaup Küche nahe dem Lietzensee mit Tiefgarage,https://www.immobilienscout24.de/expose/94092757,24.025974026
94189454,Wohnung,94189454,Miete,"Rolandseck 6, Karlshorst (Lichtenberg), Berlin",true,true,Berlin,true,001.15204948,false,52.48743,145,13.52806,5,10318,1885,true,Karlshorst (Lichtenberg),Sonnige 5 Zimmer Wohnung mit großem Balkon,https://www.immobilienscout24.de/expose/94189454,13.0
94231228,Wohnung,94231228,Miete,"Monumentenstraße 27, Kreuzberg (Kreuzberg), Berlin",false,true,Berlin,false,001.377554,false,52.48819,68.68,13.37482,2,10965,996,false,Kreuzberg (Kreuzberg),Fantastischer Altbau am Victoriapark,https://www.immobilienscout24.de/expose/94231228,14.5020384391
94233711,Wohnung,94233711,Miete,"Ilsenburgerstraße 14a, Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,false,001.703904,true,52.52508,80,13.31016,3,10589,980,false,Charlottenburg (Charlottenburg),3 Zi Maisonette Dachgeschoss in Charlottenburg Bes. 15.06.2018 um 13:00 Uhr,https://www.immobilienscout24.de/expose/94233711,12.25
94266519,Wohnung,94266519,Miete,"Marienfelder Allee 180, Marienfelde (Tempelhof), Berlin",true,true,Berlin,false,001.1184740,false,52.41022,82.9,13.35879,3,12279,829,false,Marienfelde (Tempelhof),TOP SANIERTE 3-RAUM WOHNUNG IM HERZEN MARIENFELDES,https://www.immobilienscout24.de/expose/94266519,10.0
94286471,Wohnung,94286471,Miete,"Deidesheimer Straße 22, Wilmersdorf (Wilmersdorf), Berlin",true,false,Berlin,true,001.12540007,true,52.4743,80.5,13.31905,3,14197,1120,true,Wilmersdorf (Wilmersdorf),Rheingauviertel / Friedenau -- 2017 Vollsaniert,https://www.immobilienscout24.de/expose/94286471,13.9130434783
94370725,Wohnung,94370725,Miete,"Mitte (Mitte), Berlin",true,true,Berlin,true,001.5408770,false,,100.56,,3,10115,1659.24,false,Mitte (Mitte),"ERSTBEZUG: 2 Bäder, EBK, Fußbodenheizung, Ankleide und großer Balkon",https://www.immobilienscout24.de/expose/94370725,16.5
94595092,Wohnung,94595092,Miete,"Elcknerplatz 16 A, Köpenick (Köpenick), Berlin",true,false,Berlin,true,001.1557639,true,52.45811,88,13.58108,3,12555,820,false,Köpenick (Köpenick),"Sonnige 3-Zimmer-Wohnung, Balkon, Tiefgarage, frisch renoviert",https://www.immobilienscout24.de/expose/94595092,9.31818181818
94670736,Wohnung,94670736,Miete,"Johann-Sigismund-Straße 7, Wilmersdorf (Wilmersdorf), Berlin",true,true,Berlin,false,009.a58f6f24-d093-48f4-b4d6-48717f5c9234,false,52.49598,102,13.29323,3,10711,1850,true,Wilmersdorf (Wilmersdorf),"Ku`damm, Klima, Aufzug, vollmöbiliert, 1850 €, 102 m², 3 Zimmer",https://www.immobilienscout24.de/expose/94670736,18.137254902
94755656,Wohnung,94755656,Miete,"Rudower Chaussee 5, Adlershof (Treptow), Berlin",false,true,Berlin,false,001.1016422,false,52.43166,66,13.53214,2,12489,685,false,Adlershof (Treptow),Clever Wohnen für junge Köpfe - H2F,https://www.immobilienscout24.de/expose/94755656,10.3787878788
94756074,Wohnung,94756074,Miete,"Rudower Chaussee 5, Adlershof (Treptow), Berlin",false,true,Berlin,false,001.1016422,false,52.43166,84,13.53214,3,12489,910,false,Adlershof (Treptow),Clever Wohnen für junge Köpfe - H2F,https://www.immobilienscout24.de/expose/94756074,10.8333333333
94773712,Wohnung,94773712,Miete,"John-Schehr-Strasse 64, Prenzlauer Berg (Prenzlauer Berg), Berlin",false,true,Berlin,false,001.453607,false,52.5337,30.52,13.44217,1,10407,399,false,Prenzlauer Berg (Prenzlauer Berg),++John-Schehr-Str.++Attraktive Altbauwohnung im 2. OG ab 01.07.2018++,https://www.immobilienscout24.de/expose/94773712,13.0733944954
94774951,Wohnung,94774951,Miete,"Wilmersdorf (Wilmersdorf), Berlin",true,false,Berlin,false,001.277060,false,,76.78,,3,10709,840,false,Wilmersdorf (Wilmersdorf),Wohnen am U-Bhf Adenauer Platz ( Kurfürstendamm/Brandenburgische Straße ),https://www.immobilienscout24.de/expose/94774951,10.9403490492
94780436,Wohnung,94780436,Miete,"Altglienicke (Treptow), Berlin",false,true,Berlin,true,001.552845,false,,70.59,,2,12524,741.2,false,Altglienicke (Treptow),Großzügige 2-Zimmer Wohnung im grünen - optional ab 2019 mit Balkon!,https://www.immobilienscout24.de/expose/94780436,10.5000708316
94785311,Wohnung,94785311,Miete,"Hefnersteig 9, Siemensstadt (Spandau), Berlin",true,true,Berlin,true,009.15f8592d-b0fc-4c0b-b67a-aea8ab6e17ee,false,52.53582,60,13.27207,2.5,13629,900,false,Siemensstadt (Spandau),Eine helle zwei Zimmer Wohnung in Berlin direkt an der U-Bahn Siemensdamm,https://www.immobilienscout24.de/expose/94785311,15.0
94870191,Wohnung,94870191,Miete,"Meinekestraße  21, Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,false,001.1234443,false,52.5014,83.92,13.32925,2,10719,1049,false,Charlottenburg (Charlottenburg),Ihre neue City-Wohnung?,https://www.immobilienscout24.de/expose/94870191,12.5
94965667,Wohnung,94965667,Miete,"Wolliner Str. 17, Mitte (Mitte), Berlin",true,true,Berlin,true,001.16027075,false,52.53876,74,13.40261,3,10435,1300,true,Mitte (Mitte),Altbauwohnung nahe Arkonaplatz und Mauerpark,https://www.immobilienscout24.de/expose/94965667,17.5675675676
95202131,Wohnung,95202131,Miete,"Zweibrücker Straße  30, Spandau (Spandau), Berlin",true,false,Berlin,false,001.8347,false,52.54457,67.94,13.18847,2,13583,567.23,false,Spandau (Spandau),Auf Sie warten 2 Zimmer und ein Balkon im Dachgeschoss,https://www.immobilienscout24.de/expose/95202131,8.348984398
95202904,Wohnung,95202904,Miete,"Heegermühler Weg 34, Niederschönhausen (Pankow), Berlin",true,true,Berlin,true,009.19fe5ee6-c712-4eb6-85bb-f033315a9f44,true,52.58388,108,13.37281,3.5,13158,1188,true,Niederschönhausen (Pankow),Altbau-Klassiker - 2017 renoviert mit Balkon & Gartennutzung in Berlin-Pankow,https://www.immobilienscout24.de/expose/95202904,11.0
95225691,Wohnung,95225691,Miete,"Zehlendorf (Zehlendorf), Berlin",true,true,Berlin,true,001.15792396,true,,68.54,,2,14129,825,true,Zehlendorf (Zehlendorf),Nahe Schlachtensee: Lichtdurchflutete Zwei-Zimmer-Wohnung mit wunderschöner Gartenterrasse,https://www.immobilienscout24.de/expose/95225691,12.0367668515
95236170,Wohnung,95236170,Miete,"Lutterbacher Straße  1, Zehlendorf (Zehlendorf), Berlin",true,true,Berlin,false,001.8347,false,52.43595,85.31,13.27914,2,14167,895.76,false,Zehlendorf (Zehlendorf),Genießen Sie den Sommer auf ihrer Terrasse,https://www.immobilienscout24.de/expose/95236170,10.5000586098
95250533,Wohnung,95250533,Miete,"Mühlenstraße 60, Friedrichshain (Friedrichshain), Berlin",true,true,Berlin,true,002.01007331745,false,52.50615,60,13.43723,2,10245,1790,false,Friedrichshain (Friedrichshain),Spektakuläres Wohnen über der Eastside Gallery,https://www.immobilienscout24.de/expose/95250533,29.8333333333
95323278,Wohnung,95323278,Miete,"Wilhelmshöher Straße 24, Friedenau (Schöneberg), Berlin",false,true,Berlin,true,002.01000721520,false,52.4723,54,13.32522,2,12161,799,false,Friedenau (Schöneberg),"Schöneberg, möbliert nahe Rüdesheimer Platz, AB m. 2 Zi., U1/U9, ruhig, Whirlpool, EBK, exklusiv",https://www.immobilienscout24.de/expose/95323278,14.7962962963
95359409,Wohnung,95359409,Miete,"Freienwalder Strasse 8, Wedding (Wedding), Berlin",false,true,Berlin,false,001.15286472,true,52.55645,72,13.39148,3,13359,999,false,Wedding (Wedding),"Helle 3 Zimmer Altbau-Stuck WE, DG, WG -geeignet",https://www.immobilienscout24.de/expose/95359409,13.875
95434092,Wohnung,95434092,Miete,"Müllerstraße 60, Wedding (Wedding), Berlin",true,false,Berlin,false,001.172849,false,52.55517,89,13.34436,2,13349,1068,false,Wedding (Wedding),VIER KALTMIETEN FREI - Einzigartige Dachgeschoss-Wohnung in Berlin-Wedding,https://www.immobilienscout24.de/expose/95434092,12.0
95530873,Wohnung,95530873,Miete,"Heilbronner Str. 21a, Schöneberg (Schöneberg), Berlin",true,false,Berlin,false,001.1043620,false,52.49168,112.68,13.34075,3,10779,1464.84,false,Schöneberg (Schöneberg),wunderschöne sanierte Dachgeschosswhg mit gr. Dachterrasse und Galerie,https://www.immobilienscout24.de/expose/95530873,13.0
95564736,Wohnung,95564736,Miete,"Westfälische Str. 45, Wilmersdorf (Wilmersdorf), Berlin",true,true,Berlin,false,009.03a2ae70-a1a2-4b6e-871a-f41479072f6f,false,52.49684,124,13.29265,3.5,10711,1364,false,Wilmersdorf (Wilmersdorf),"3,5 Zi. Dachgeschoss mit Südterrasse/Aufzug/EBK Halensee/Kudamm",https://www.immobilienscout24.de/expose/95564736,11.0
95609852,Wohnung,95609852,Miete,"Marburger Str. 13, Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,true,001.5353798,false,52.50362,174.8,13.33737,4,10789,2500,false,Charlottenburg (Charlottenburg),"Exklusives wohnen am Kudamm über drei Etagen  - hochwertige Einbauküche, Terrassen uvm.",https://www.immobilienscout24.de/expose/95609852,14.3020594966
95645644,Wohnung,95645644,Miete,"Scharnweberstraße 101, Friedrichshagen (Köpenick), Berlin",true,false,Berlin,true,009.78a29151-197e-4832-a610-6a68195607d2,true,52.4499,115,13.62737,3,12587,1250,true,Friedrichshagen (Köpenick),Aufwändig sanierte 3-Zimmer-Wohnung in Gründerzeitaltbau,https://www.immobilienscout24.de/expose/95645644,10.8695652174
95836694,Wohnung,95836694,Miete,"Alte Potsdamer Straße 11, Tiergarten (Tiergarten), Berlin",true,true,Berlin,true,001.37030,false,52.50803,120.65,13.37384,4,10785,1900,false,Tiergarten (Tiergarten),#Platz zum Leben – familientaugliche Wohnung direkt am Potsdamer Platz!,https://www.immobilienscout24.de/expose/95836694,15.7480314961
95850208,Wohnung,95850208,Miete,"Leipziger Platz 9, Mitte (Mitte), Berlin",true,true,Berlin,true,001.1011756,false,52.50867,124,13.3795,2,10117,1864.5,false,Mitte (Mitte),Weltstadtflair mit Weitblick am Potsdamer Platz!,https://www.immobilienscout24.de/expose/95850208,15.0362903226
95946460,Wohnung,95946460,Miete,"Wilmersdorfer Straße 94, Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,true,002.01000725059,false,52.50124,245,13.30818,7,10629,4165,false,Charlottenburg (Charlottenburg),Frisch sanierte Altbauwohnung nähe Kurfürstendamm,https://www.immobilienscout24.de/expose/95946460,17.0
95947379,Wohnung,95947379,Miete,"Seesener Str. 40-47, Wilmersdorf (Wilmersdorf), Berlin",true,true,Berlin,false,001.203034,false,52.49532,75,13.29251,2,10711,1045.42,false,Wilmersdorf (Wilmersdorf),Erstvermietung: hochwertige Wohnungen Nähe Kurfürstendamm,https://www.immobilienscout24.de/expose/95947379,13.9389333333
95983465,Wohnung,95983465,Miete,"Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,true,002.01000725059,false,,124,,3,10629,1984,false,Charlottenburg (Charlottenburg),Geräumige Dachgeschosswohnung am Adenauerplatz,https://www.immobilienscout24.de/expose/95983465,16.0
96064444,Wohnung,96064444,Miete,"Schulenburgring 123, Tempelhof (Tempelhof), Berlin",false,false,Berlin,true,001.1242005,false,52.48209,35.98,13.38314,1,12101,465,false,Tempelhof (Tempelhof),Tempelhofer Feld! tolle Singlewohnung - Laminat - modernes Bad - Herd & Spüle - ca. 36m² - 569€ warm,https://www.immobilienscout24.de/expose/96064444,12.9238465814
96092081,Wohnung,96092081,Miete,"Marienstrasse 29, Mitte (Mitte), Berlin",true,true,Berlin,true,001.1036856,false,52.52201,75.05,13.38079,2,10117,1276,false,Mitte (Mitte),Helle Dachgeschosswohnung in Berlins Mitte,https://www.immobilienscout24.de/expose/96092081,17.0019986676
96168947,Wohnung,96168947,Miete,"Backbergstraße 31, Britz (Neukölln), Berlin",true,false,Berlin,true,001.14962739,false,52.44883,188,13.43798,5,12359,1850,true,Britz (Neukölln),"Traumhafte. große, helle Dachgeschosswohnung über 2 Etagen",https://www.immobilienscout24.de/expose/96168947,9.84042553191
96238870,Wohnung,96238870,Miete,"Irenenstraße 17, Lichtenberg (Lichtenberg), Berlin",true,false,Berlin,false,002.01002871431,false,52.50934,67,13.50144,2,10317,660,false,Lichtenberg (Lichtenberg),"10317 Berlin, Irenenstraße 17/2-R-WHG",https://www.immobilienscout24.de/expose/96238870,9.85074626866
96253253,Wohnung,96253253,Miete,"Albertinenstr. 12, Zehlendorf (Zehlendorf), Berlin",true,true,Berlin,false,002.01008003026,true,52.42364,85,13.24912,3,14169,950,false,Zehlendorf (Zehlendorf),Tolle 3-Zimmerwohnung mit großem Wohnzimmer,https://www.immobilienscout24.de/expose/96253253,11.1764705882
96292904,Wohnung,96292904,Miete,"Mommsenstraße 1, Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,false,009.e327d74b-386a-4466-9ab3-14a7bbdee77d,false,52.50309,195,13.32121,4.5,10629,3800,true,Charlottenburg (Charlottenburg),Traumhafte Dachgeschosswohnung mit Dachterrasse in bester City-Lage (50m zum Ku’damm),https://www.immobilienscout24.de/expose/96292904,19.4871794872
96311328,Wohnung,96311328,Miete,"Barbarossastraße 42, Schöneberg (Schöneberg), Berlin",true,false,Berlin,false,009.deda3a3a-09dd-4029-bc2a-f69c4cd9b1fa,false,52.49216,62.15,13.34133,2,10779,745.8,false,Schöneberg (Schöneberg),2-Zimmer-Wohnung nahe Viktoria-Luise-Platz,https://www.immobilienscout24.de/expose/96311328,12.0
96381164,Wohnung,96381164,Miete,"Kopfstraße  48, Neukölln (Neukölln), Berlin",true,false,Berlin,true,002.01004490058,false,52.47583,55.28,13.43021,1,12053,829.2,false,Neukölln (Neukölln),Sanierter Altbau! Loftähnliche Dachgeschosswohnung in toller Lage in Neukölln (VH DG links),https://www.immobilienscout24.de/expose/96381164,15.0
96489669,Wohnung,96489669,Miete,"Schwartzkopffstr. 19, Mitte (Mitte), Berlin",true,false,Berlin,false,001.3971636,false,52.53471,87.5,13.37897,3,10115,1490,false,Mitte (Mitte),*Mitten im Leben und doch ganz ruhig* Vollsanierte 3 Zimmer mit großer Wohnküche in Mitte *,https://www.immobilienscout24.de/expose/96489669,17.0285714286
